Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Grade-Level Sub-Idea,1.2.4.2.1.1,,Some kinds of severe weather are more likely than others in a given region. Weather scientists forecast severe weather so that the communities can prepare for and respond to these events.,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.2.4.2.2,ETS1.A,Defining and Delimiting an Engineering Problem,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.2.4.2.2.1,,"Asking questions, making observations, and gathering information are helpful in thinking about problems.",KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.2.4.3,,Crosscutting Concepts,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.2.4.3.1,,Cause and Effect,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.2.4.3.1.1,,Events have causes that generate observable patterns.,KG,2023-11-19T00:00:00+00:00
"Connections to Engineering, Technology, and Applications of Science",1.2.4.4,,"Connections to Engineering, Technology, and Applications of Science",KG,2023-11-19T00:00:00+00:00
"Connections to Engineering, Technology, and Applications of Science",1.2.4.4.1,,"Interdependence of Science, Engineering, and Technology",KG,2023-11-19T00:00:00+00:00
"Connections to Engineering, Technology, and Applications of Science",1.2.4.4.1.1,,People encounter questions about the natural world every day.,KG,2023-11-19T00:00:00+00:00
"Connections to Engineering, Technology, and Applications of Science",1.2.4.4.2,,"Influence of Engineering, Technology, and Science on Society and the Natural World",KG,2023-11-19T00:00:00+00:00
"Connections to Engineering, Technology, and Applications of Science",1.2.4.4.2.1,,People depend on various technologies in their lives; human life would be very different without technology.,KG,2023-11-19T00:00:00+00:00
Topic,1.3,,"Interdependent Relationships in Ecosystems: Animals, Plants, and Their Environment",KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.3.1,K-LS1-1,Use observations to describe patterns of what plants and animals (including humans) need to survive.,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.1.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.1.1.1,,Analyzing and Interpreting Data,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.1.1.1.1,,Use observations (firsthand or from media) to describe patterns in the natural world in order to answer scientific questions.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.3.1.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.3.1.2.1,LS1.C:,Organization for Matter and Energy Flow in Organisms,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.3.1.2.1.1,,All animals need food in order to live and grow. They obtain their food from plants or from other animals. Plants need water and light to live and grow.,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.1.3,,Crosscutting Concepts,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.1.3.1,,Patterns,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.1.3.1.1,,Patterns in the natural and human designed world can be observed and used as evidence.,KG,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,1.3.1.4,,Connections to Nature of Science,KG,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,1.3.1.4.1,,Scientific Knowledge is Based on Empirical Evidence,KG,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,1.3.1.4.1.1,,Scientists look for patterns and order when making observations about the world.,KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.3.2,K-ESS2-2,Construct an argument supported by evidence for how plants and animals (including humans) can change the environment to meet their needs.,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.2.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.2.1.1,,Engaging in Argument from Evidence,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.2.1.1.1,,Construct an argument with evidence to support a claim.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.3.2.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.3.2.2.1,ESS2.E,Biogeology,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.3.2.2.1.1,,Plants and animals can change their environment.,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.2.3,,Crosscutting Concepts,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.2.3.1,,Systems and System Models,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.2.3.1.1,,Systems in the natural and designed world have parts that work together.,KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.3.3,K-ESS3-1,Use a model to represent the relationship between the needs of different plants or animals (including humans) and the places they live.,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.3.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.3.1.1,,Developing and Using Models,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.3.1.1.1,,Use a model to represent relationships in the natural world.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.3.3.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.3.3.2.1,ESS3.A,Natural Resources,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.3.3.2.1.1,,"Living things need water, air, and resources from the land, and they live in places that have the things they need. Humans use natural resources for everything they do.",KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.3.3,,Crosscutting Concepts,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.3.3.1,,System and System Models,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.3.3.1.1,,Systems in the natural and designed world have parts that work together.,KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.3.4,K-ESS3-3,"Communicate solutions that will reduce the impact of humans on the land, water, air, and/or other living things in the local environment.",KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.4.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.4.1.1,,"Obtaining, Evaluating, and Communicating Information",KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.3.4.1.1.1,,Communicate solutions with others in oral and/or written forms using models and/or drawings that provide detail about scientific ideas.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.3.4.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.3.4.2.1,ESS3.C,Human Impacts on Earth Systems,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.3.4.2.1.1,,"Things that people do to live comfortably can affect the world around them. But they can make choices that reduce their impacts on the land, water, air, and other living things.",KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.3.4.2.2,ETS1.B,Developing Possible Solutions,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.3.4.2.2.1,,"Designs can be conveyed through sketches, drawings, or physical models. These representations are useful in communicating ideas for a problem’s solutions to other people.",KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.4.3,,Crosscutting Concepts,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.4.3.1,,Cause and Effect,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.3.4.3.1.1,,Events have causes that generate observable patterns.,KG,2023-11-19T00:00:00+00:00
Topic,1.4,,"Engineering, Technology, and Applications of Science",KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.4.1,K-2-ETS1-1,"Ask questions, make observations, and gather information about a situation people want to change to define a simple problem that can be solved through the development of a new or improved object or tool.",KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.1.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.1.1.1,,Asking Questions and Defining Problems,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.1.1.1.1,,Ask questions based on observations to find more information about the natural and/or designed world.,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.1.1.1.2,,Define a simple problem that can be solved through the development of a new or improved object or tool.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.4.1.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.4.1.2.1,ETS1.A,Defining and Delimiting Engineering Problems,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.4.1.2.1.1,,A situation that people want to change or create can be approached as a problem to be solved through engineering.,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.4.1.2.1.2,,"Asking questions, making observations, and gathering information are helpful in thinking about problems.",KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.4.1.2.1.3,,"Before beginning to design a solution, it is important to clearly understand the problem.",KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.4.2,K-2-ETS1-2,"Develop a simple sketch, drawing, or physical model to illustrate how the shape of an object helps it function as needed to solve a given problem.",KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.2.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.2.1.1,,Developing and Using Models,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.2.1.1.1,,Develop a simple model based on evidence to represent a proposed object or tool.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.4.2.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.4.2.2.1,ETS1.B,Developing Possible Solutions,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.4.2.2.1.1,,"Designs can be conveyed through sketches, drawings, or physical models. These representations are useful in communicating ideas for a problem’s solutions to other people.",KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.4.2.3,,Crosscutting Concepts,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.4.2.3.1,,Structure and Function,KG,2023-11-19T00:00:00+00:00
Crosscutting Concept,1.4.2.3.1.1,,The shape and stability of structures of natural and designed objects are related to their function(s).,KG,2023-11-19T00:00:00+00:00
Performance Expectation,1.4.3,K-2-ETS1-3,Analyze data from tests of two objects designed to solve the same problem to compare the strengths and weaknesses of how each performs.,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.3.1,,Science and Engineering Practices,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.3.1.1,,Analyzing and Interpreting Data,KG,2023-11-19T00:00:00+00:00
Science and Engineering Practice,1.4.3.1.1.1,,Analyze data from tests of an object or tool to determine if it works as intended.,KG,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,1.4.3.2,,Disciplinary Core Ideas,KG,2023-11-19T00:00:00+00:00
Sub-Idea,1.4.3.2.1,ETS1.C,Optimizing the Design Solution,KG,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,1.4.3.2.1.1,,"Because there is always more than one possible solution to a problem, it is useful to compare and test designs.",KG,2023-11-19T00:00:00+00:00
Grade Level,2,,Grade 1,01,2023-11-19T00:00:00+00:00
Topic,2.1,,Waves: Light and Sound,01,2023-11-19T00:00:00+00:00
Performance Expectation,2.1.1,1-PS4-1,Plan and conduct investigations to provide evidence that vibrating materials can make sound and that sound can make materials vibrate.,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.1.1,,Science and Engineering Practices,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.1.1.1,,Planning and Carrying Out Investigations,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.1.1.1.1,,Plan and conduct investigations collaboratively to produce data to serve as the basis for evidence to answer a question.,01,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,2.1.1.2,,Disciplinary Core Ideas,01,2023-11-19T00:00:00+00:00
Sub-Idea,2.1.1.2.1,PS4.A,Wave Properties,01,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,2.1.1.2.1.1,,"Sound can make matter vibrate, and vibrating matter can make sound.",01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.1.3,,Crosscutting Concepts,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.1.3.1,,Cause and Effect,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.1.3.1.1,,Simple tests can be designed to gather evidence to support or refute student ideas about causes.,01,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,2.1.1.4,,Connections to Nature of Science,01,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,2.1.1.4.1,,Scientific Investigations Use a Variety of Methods,01,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,2.1.1.4.1.1,,Science investigations begin with a question.,01,2023-11-19T00:00:00+00:00
Connections to the Nature of Science,2.1.1.4.1.2,,Scientists use different ways to study the world.,01,2023-11-19T00:00:00+00:00
Performance Expectation,2.1.2,1-PS4-2,Make observations to construct an evidence-based account that objects can be seen only when illuminated.,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.2.1,,Science and Engineering Practices,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.2.1.1,,Constructing explanations and designing solutions,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.2.1.1.1,,Make observations (firsthand or from media) to construct an evidence-based account for natural phenomena.,01,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,2.1.2.2,,Disciplinary Core Ideas,01,2023-11-19T00:00:00+00:00
Sub-Idea,2.1.2.2.1,PS4.B,Electromagnetic Radiation,01,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,2.1.2.2.1.1,,Objects can be seen if light is available to illuminate them or if they give off their own light.,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.2.3,,Crosscutting Concepts,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.2.3.1,,Cause and Effect,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.2.3.1.1,,Simple tests can be designed to gather evidence to support or refute student ideas about causes.,01,2023-11-19T00:00:00+00:00
Performance Expectation,2.1.3,1-PS4-3,Plan and conduct an investigation to determine the effect of placing objects made with different materials in the path of a beam of light.,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.3.1,,Science and Engineering Practices,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.3.1.1,,Planning and Carrying Out Investigations,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.3.1.1.1,,Plan and conduct investigations collaboratively to produce data to serve as the basis for evidence to answer a question.,01,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,2.1.3.2,,Disciplinary Core Ideas,01,2023-11-19T00:00:00+00:00
Sub-Idea,2.1.3.2.1,PS4.B,Electromagnetic Radiation,01,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,2.1.3.2.1.1,,"Some materials allow light to pass through them, others allow only some light through and others block all the light and create a dark shadow on any surface beyond them, where the light cannot reach. Mirrors can be used to redirect a light beam. (Boundary: The idea that light travels from place to place is developed through experiences with light sources, mirrors, and shadows, but no attempt is made to discuss the speed of light.)",01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.3.3,,Crosscutting Concepts,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.3.3.1,,Cause and Effect,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.3.3.1.1,,Simple tests can be designed to gather evidence to support or refute student ideas about causes.,01,2023-11-19T00:00:00+00:00
Performance Expectation,2.1.4,1-PS4-4,Use tools and materials to design and build a device that uses light or sound to solve the problem of communicating over a distance.*,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.4.1,,Science and Engineering Practices,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.4.1.1,,Constructing Explanations and Designing Solutions,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.1.4.1.1.1,,Use tools and materials provided to design a device that solves a specific problem.,01,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,2.1.4.2,,Disciplinary Core Ideas,01,2023-11-19T00:00:00+00:00
Sub-Idea,2.1.4.2.1,PS4.C,Information Technologies and Instrumentation,01,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,2.1.4.2.1.1,,People also use a variety of devices to communicate (send and receive information) over long distances.,01,2023-11-19T00:00:00+00:00
"Connections to Engineering, Technology, and Applications of Science",2.1.4.3,,"Connections to Engineering, Technology, and Applications of Science",01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.4.3.1,,"Influence of Engineering, Technology, and Science, on Society and the Natural World",01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.1.4.3.1.1,,People depend on various technologies in their lives; human life would be very different without technology.,01,2023-11-19T00:00:00+00:00
Topic,2.2,,"Structure, Function, and Information Processing",01,2023-11-19T00:00:00+00:00
Performance Expectation,2.2.1,1-LS1-1,"Use materials to design a solution to a human problem by mimicking how plants and/or animals use their external parts to help them survive, grow, and meet their needs.",01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.2.1.1,,Science and Engineering Practices,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.2.1.1.1,,Constructing Explanations and Designing Solutions,01,2023-11-19T00:00:00+00:00
Science and Engineering Practice,2.2.1.1.1.1,,Use materials to design a device that solves a specific problem or a solution to a specific problem.,01,2023-11-19T00:00:00+00:00
Disciplinary Core Idea,2.2.1.2,,Disciplinary Core Ideas,01,2023-11-19T00:00:00+00:00
Sub-Idea,2.2.1.2.1,LS1.A,Structure and Function,01,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,2.2.1.2.1.1,,"All organisms have external parts. Different animals use their body parts in different ways to see, hear, grasp objects, protect themselves, move from place to place, and seek, find, and take in food, water and air. Plants also have different parts (roots, stems, leaves, flowers, fruits) that help them survive and grow.",01,2023-11-19T00:00:00+00:00
Sub-Idea,2.2.1.2.2,LS1.D,Information Processing,01,2023-11-19T00:00:00+00:00
Grade-Level Sub-Idea,2.2.1.2.2.1,,Animals have body parts that capture and convey different kinds of information needed for growth and survival. Animals respond to these inputs with behaviors that help them survive. Plants also respond to some external inputs.,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.2.1.3,,Crosscutting Concepts,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.2.1.3.1,,Structure and Function,01,2023-11-19T00:00:00+00:00
Crosscutting Concept,2.2.1.3.1.1,,The shape and stability of structures of natural and designed objects are related to their function(s).,01,2023-11-19T00:00:00+00:00
