Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Expectation,1.1.4.7.3,127.2.d.7.C,complete sample job applications; and,,2024-10-04T22:47:42+00:00
Student Expectation,1.1.4.7.4,127.2.d.7.D,explain protocol for selecting and using references.,,2024-10-04T22:48:49+00:00
Knowledge and Skills,1.1.4.8,127.2.d.8,The student creates an individual career and academic plan. The student is expected to:,,2024-10-04T22:49:55+00:00
Student Expectation,1.1.4.8.1,127.2.d.8.A,"select a career pathway in a desired field, such as military service, entrepreneurship, or industry;",,2024-10-04T23:01:13+00:00
Student Expectation,1.1.4.8.2,127.2.d.8.B,"select a career pathway in a desired field, such as military service, entrepreneurship, or industry;",,2024-10-04T23:03:08+00:00
Student Expectation,1.1.4.8.3,127.2.d.7.C,write a plan for starting one's career after the completion of high school and any post-secondary education.,,2024-10-04T23:04:05+00:00
Subchapter,2,Subchapter B.,Subchapter B. High School,,2025-07-29T16:44:42+00:00
Grade/Course,2.1,127.13,"Applied Mathematics for Technical Professionals (One Credit), Adopted 2015.",,2022-04-11T13:43:57+00:00
General Requirements,2.1.1,127.13.a,General requirements. This course is recommended for students in Grades 11 and 12. Recommended prerequisites: Algebra I and Geometry. This course satisfies a high school mathematics graduation requirement. Students shall be awarded one credit for successful completion of this course.,,2022-04-11T13:43:57+00:00
Introduction,2.1.2,127.13.b,Introduction.,,2022-04-11T13:43:57+00:00
Introduction,2.1.2.1,127.13.b.1,Career and technical education instruction provides content aligned with challenging academic standards and relevant technical knowledge and skills for students to further their education and succeed in current or emerging professions.,,2022-04-11T13:43:57+00:00
Introduction,2.1.2.2,127.13.b.2,"The process standards describe ways in which students are expected to engage in the content. The placement of the process standards at the beginning of the knowledge and skills listed for each grade and course is intentional. The process standards weave the other knowledge and skills together so that students may be successful problem solvers and use mathematics efficiently and effectively in daily life. The process standards are integrated at every grade level and course. When possible, students will apply mathematics to problems arising in everyday life, society, and the workplace. Students will use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution. Students will select appropriate tools such as real objects, manipulatives, paper and pencil, and technology and techniques such as mental math, estimation, and number sense to solve problems. Students will effectively communicate mathematical ideas, reasoning, and their implications using multiple representations such as symbols, diagrams, graphs, and language. Students will use mathematical relationships to generate solutions and make connections and predictions. Students will analyze mathematical relationships to connect and communicate mathematical ideas. Students will display, explain, or justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",,2022-04-11T13:43:57+00:00
Introduction,2.1.2.3,127.13.b.3,Career development is a lifelong pursuit of answers to the questions: Who am I? Why am I here? What am I meant to do with my life? It is vital that students have a clear sense of direction for their career choice. Career planning is a critical step and is essential to success.,,2022-04-11T13:43:57+00:00
Introduction,2.1.2.4,127.13.b.4,"Applied Mathematics for Technical Professionals uses problem-solving situations, hands-on activities, and technology to extend mathematical thinking and engage student reasoning. Situations relating to technical applications provide students opportunities to make connections with mathematics and the workplace. In addition, students will learn the skills necessary to communicate using mathematics. Hands-on activities will allow students to model, explore, and develop abstract concepts applicable to technical careers. (Essential to this course is the partnership between mathematics and technical teachers.)",,2022-04-11T13:43:57+00:00
Introduction,2.1.2.5,127.13.b.5,Students are encouraged to participate in extended learning experiences such as career and technical student organizations and other leadership or extracurricular organizations.,,2022-04-11T13:43:57+00:00
Introduction,2.1.2.6,127.13.b.6,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,2022-04-11T13:43:57+00:00
Knowledge and Skills,2.1.3,127.13.c,Knowledge and skills.,,2022-04-11T13:43:57+00:00
Strand,2.1.3.1,127.13.c.1,The student uses mathematical processes to acquire and demonstrate mathematical understanding. The student is expected to:,,2022-04-11T13:43:57+00:00
Student Expectation,2.1.3.1.1,127.13.c.1.A,"apply mathematics to problems arising in everyday life, society, and the workplace;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.1.2,127.13.c.1.B,"use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.1.3,127.13.c.1.C,"select tools, including real objects, manipulatives, paper and pencil, and technology as appropriate, and techniques, including mental math, estimation, and number sense as appropriate, to solve problems;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.1.4,127.13.c.1.D,"communicate mathematical ideas, reasoning, and their implications using multiple representations, including symbols, diagrams, graphs, and language as appropriate;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.1.5,127.13.c.1.E,"create and use representations to organize, record, and communicate mathematical ideas;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.1.6,127.13.c.1.F,analyze mathematical relationships to connect and communicate mathematical ideas; and,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.1.7,127.13.c.1.G,"display, explain, and justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",,2022-04-11T13:43:59+00:00
Strand,2.1.3.2,127.13.c.2,The student uses mathematical concepts of algebra to explain linear and non-linear applications in business and industry situations. The student is expected to:,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.1,127.13.c.2.A,calculate rise and run such as the rise and run of stair stringers or roof pitch;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.2,127.13.c.2.B,distinguish the purpose and difference of a linear and non-linear increase and decrease of a variable with time such as cost or profit;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.3,127.13.c.2.C,"write systems of equations and inequalities from real-life situations that compare ""best deal opportunities"" with profit and expenses in businesses;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.4,127.13.c.2.D,use linear programing to maximize or minimize linear objective function in real-life situations and determine the reasonableness of solutions;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.5,127.13.c.2.E,express numbers as powers of 10 in business and industry settings;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.6,127.13.c.2.F,determine the powers and roots of numbers;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.7,127.13.c.2.G,apply compound interest formulas related to operating a business; and,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.2.8,127.13.c.2.H,use exponential decay models to determine the depreciation on equipment used in business and industry and explain the meaning of models.,,2022-04-11T13:43:59+00:00
Strand,2.1.3.3,127.13.c.3,The student applies geometric concepts to real-world problems in technical situations. The student is expected to:,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.1,127.13.c.3.A,identify various geometric figures in order to identify what formulas are needed to solve situational problems;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.2,127.13.c.3.B,"compute measurements such as area, surface area, volume, perimeter, and circumference in order to prepare engineering drawings for projects;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.3,127.13.c.3.C,"use trigonometric functions such as sine, cosine, tangent, cotangent, cosecant, and secant to calculate angles and length of sides;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.4,127.13.c.3.D,apply Heron's formula for finding areas of triangles when the height is not known;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.5,127.13.c.3.E,"determine how changing dimensions will affect the perimeter, area, surface area, or volume in a project;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.6,127.13.c.3.F,determine how angles will affect structural strength and stability;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.7,127.13.c.3.G,"apply right triangle relationships using the Pythagorean Theorem, special right triangles, and trigonometry for roof construction, building the frame of a car, or calculating machined parts;",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.8,127.13.c.3.H,determine the materials needed for a job or project by finding missing parts of a circle;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.9,127.13.c.3.I,draw orthographic and isometric views and use them to produce engineering drawings;,,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.10,127.13.c.3.J,"use cross-sections, including conic sections, of three-dimensional figures to relate to plane figures in specific detail on an engineered drawing; and",,2022-04-11T13:43:59+00:00
Student Expectation,2.1.3.3.11,127.13.c.3.K,"explain and use auxiliary views, revolutions, intersections, and engineered drawings.",,2022-04-11T13:44:00+00:00
Strand,2.1.3.4,127.13.c.4,The student applies measurement to all aspects of business and industry occupations. The student is expected to:,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.4.1,127.13.c.4.A,use dimensional analysis to select an appropriate tool to make measurements;,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.4.2,127.13.c.4.B,apply accurate readings of both U.S. customary and metric measuring devices to a problem situation;,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.4.3,127.13.c.4.C,"square, measure, and cut materials to specified dimensions;",,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.4.4,127.13.c.4.D,draw segments to scale using an accurate scale and measure segments that are drawn to scales;,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.4.5,127.13.c.4.E,convert temperature values between Celsius and Fahrenheit in situations involving thermodynamics; and,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.4.6,127.13.c.4.F,"determine length, distance, area, surface area, volume, and weight with appropriate unit labels.",,2022-04-11T13:44:00+00:00
Strand,2.1.3.5,127.13.c.5,The student uses mathematical processes with graphical and numerical techniques to study patterns and analyze data related to finance. The student is expected to:,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.5.1,127.13.c.5.A,"use rates and linear functions to solve problems involving finance and budgeting, including compensations and deductions;",,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.5.2,127.13.c.5.B,"solve problems related to local, state, and federal taxes;",,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.5.3,127.13.c.5.C,analyze data to make decisions about banking and finance;,,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.5.4,127.13.c.5.D,"use mathematical processes with algebraic formulas, numerical techniques, and graphs to solve problems related to job cost analysis;",,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.5.5,127.13.c.5.E,"identify what parameters to change such as cost of materials, cost of labor, and work time required to improve the overall cost of a project; and",,2022-04-11T13:44:00+00:00
Student Expectation,2.1.3.5.6,127.13.c.5.F,identify the most reasonable mathematical solution using estimation.,,2022-04-11T13:44:00+00:00
Strand,2.1.3.6,127.13.c.6,"The student applies mathematical processes to design a study and use graphical, numerical, and analytical techniques to communicate the results. The student is expected to:",,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.6.1,127.13.c.6.A,interpret and present situations in terms of given graphs and that fit graphics;,,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.6.2,127.13.c.6.B,apply Ohm's Law and Kirchhoff's laws to troubleshoot electrical circuits;,,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.6.3,127.13.c.6.C,"collect and organize data; make and interpret scatterplots; and model, predict, and make decisions and critical judgments; and",,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.6.4,127.13.c.6.D,"prepare technical reports and presentations with visual media or models, including tables, graphs, and verbal descriptions.",,2022-04-11T13:44:01+00:00
Strand,2.1.3.7,127.13.c.7,The student applies mathematical principles of manufacturing processes. The student is expected to:,,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.7.1,127.13.c.7.A,identify the line types used on engineering drawings;,,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.7.2,127.13.c.7.B,identify selected symbols commonly used on engineering drawings;,,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.7.3,127.13.c.7.C,identify the components of engineering drawings;,,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.7.4,127.13.c.7.D,"read, interpret, and create engineering drawings; and",,2022-04-11T13:44:01+00:00
Student Expectation,2.1.3.7.5,127.13.c.7.E,use proper nomenclature when identifying engineering or manufacturing processes.,,2022-04-11T13:44:01+00:00
Grade/Course,2.2,127.22 ,"127.22. Extended Career Preparation (One Credit), Adopted 2023.",,2025-06-04T14:38:22+00:00
Implementation,2.2.1,127.22.a,Implementation. The provisions of this section shall be implemented by school districts beginning with the 2023-2024 school year.,,2024-08-30T21:39:50+00:00
General Requirements,2.2.2,127.22.b,General requirements. This course is recommended for students in Grades 11 and 12. Corequisite: Career Preparation General or Career Preparation for Programs of Study. This course must be taken concurrently with Career Preparation General or Career Preparation for Programs of Study and may not be taken as a stand-alone course. Students shall be awarded one credit for successful completion of this course.,,2024-08-30T22:42:42+00:00
General Requirements,2.2.2.1,127.22.b.1,A student may repeat this course one time for credit provided that the student is experiencing different aspects of an industry and demonstrating proficiency in additional and more advanced knowledge and skills.,,2024-08-30T22:44:14+00:00
General Requirements,2.2.2.2,127.22.b.2,"A student may not earn more than six credits for any combination of career preparation courses selected from Career Preparation General, Career Preparation for Programs of Study, and Extended Career Preparation.",,2024-09-09T21:31:46+00:00
Introduction,2.2.3,127.22.c,Introduction,,2024-08-30T22:46:30+00:00
Introduction,2.2.3.1,127.22.c.1,Career and technical education instruction provides content aligned with challenging academic standards and relevant technical knowledge and skills for students to further their education and succeed in current or emerging professions.,,2024-08-30T22:36:38+00:00
Introduction,2.2.3.2,127.22.c.2,"Career planning is a critical step and is essential to success. Applying to multiple career and technical education clusters, the career preparation courses provide students with a framework for current employment and future career opportunities to become productive and contributing members of society.",,2024-09-09T21:33:24+00:00
Introduction,2.2.3.3,127.22.c.3,"Extended Career Preparation is an enhancement and extension to Career Preparation General or Career Preparation for Programs of Study to provide additional opportunities for students to participate in a work-based learning experience that combines classroom instruction with business and industry employment experiences that may be outside the student's current program of study. The goal is to provide students additional time for deeper exploration of skills in the workplace. Career preparation is relevant and rigorous, supports student attainment of academic standards, and effectively prepares students for college and career success.",,2024-08-30T22:49:44+00:00
Introduction,2.2.3.4,127.22.c.4,Students are encouraged to participate in extended learning experiences such as career and technical student organizations and other leadership or extracurricular organizations.,,2024-08-30T22:50:50+00:00
Introduction,2.2.3.5,127.22.c.5,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,2024-08-30T22:51:49+00:00
Knowledge and Skills,2.2.4,127.22.d,Knowledge and skills.,,2024-09-06T18:40:08+00:00
Knowledge and Skills,2.2.4.1,127.22.d.1,The student demonstrates professional standards/employability skills as required by business and industry. The student is expected to:,,2024-09-06T18:45:17+00:00
Student Expectation,2.2.4.1.1,127.22.d.1.A,"identify and participate in training, education, or preparation for licensure, certification, or other relevant credentials to prepare for employment;",,2024-09-06T18:58:57+00:00
Student Expectation,2.2.4.1.2,127.22.d.1.B,complete work tasks with high standards to ensure delivery of quality products and services; and,,2024-09-06T18:59:44+00:00
Student Expectation,2.2.4.1.3,127.22.d.1.C,demonstrate and apply planning and time-management skills to work tasks.,,2024-09-06T19:00:35+00:00
Knowledge and Skills,2.2.4.2,127.22.d.2,The student demonstrates essential skills for success in the workplace. The student is expected to:,,2024-09-09T21:37:56+00:00
Student Expectation,2.2.4.2.1,127.22.d.2.A,"demonstrate and apply professional standards and personal qualities needed to be employable such as punctuality, initiative, patience, kindness, respect for authority, and cooperation;",,2024-09-06T19:17:32+00:00
Student Expectation,2.2.4.2.2,127.22.d.2.B,"apply appropriate content knowledge, technical concepts, and vocabulary in the workplace;",,2024-09-06T19:15:28+00:00
Student Expectation,2.2.4.2.3,127.22.d.2.C,apply effective listening skills to obtain and clarify information in the workplace; and,,2024-09-06T19:31:19+00:00
Student Expectation,2.2.4.2.4,127.22.d.2.D,"maintain appropriate hygiene, grooming, and attire in the workplace.",,2024-09-06T19:32:48+00:00
Knowledge and Skills,2.2.4.3,127.22.d.3,The student applies and enhances academic knowledge and skills in the workplace. The student is expected to:,,2024-09-06T19:34:21+00:00
Student Expectation,2.2.4.3.1,127.22.d.3.A,employ critical-thinking skills to solve problems and make decisions; and,,2024-09-06T19:35:19+00:00
Student Expectation,2.2.4.3.2,127.22.d.3.B,analyze elements of a problem to develop creative and innovative solutions.,,2024-09-06T19:36:13+00:00
Knowledge and Skills,2.2.4.4,127.22.d.4,The student exemplifies appropriate interpersonal and communication skills in the workplace. The student is expected to:,,2024-09-06T19:37:17+00:00
Student Expectation,2.2.4.4.1,127.22.d.4.A,demonstrate teamwork using conflict-management skills to achieve collective goals;,,2024-09-06T19:38:05+00:00
Student Expectation,2.2.4.4.2,127.22.d.4.B,"apply verbal and non-verbal communication skills consistently in a manner that is clear, concise, and effective; and",,2024-09-06T19:39:06+00:00
Student Expectation,2.2.4.4.3,127.22.d.4.C,model effective internal and external communications to support work activities.,,2024-09-06T19:41:15+00:00
Knowledge and Skills,2.2.4.5,127.22.d.5,The student models ethical codes of conduct and legal responsibilities within the workplace. The student is expected to:,,2024-09-06T19:44:12+00:00
Student Expectation,2.2.4.5.1,127.22.d.5.A,demonstrate a positive work ethic by performing assigned tasks as directed;,,2024-09-06T19:45:59+00:00
Student Expectation,2.2.4.5.2,127.22.d.5.B,model ethical reasoning in workplace situations;,,2024-09-06T19:57:44+00:00
Student Expectation,2.2.4.5.3,127.22.d.5.C,"comply with all applicable rules, laws, and regulations in the workplace; and",,2024-09-06T19:59:32+00:00
Student Expectation,2.2.4.5.4,127.22.d.5.D,research and explain the roles of the Equal Employment Opportunity Commission (EEOC) and the Texas Workforce Commission (TWC) in the workplace.,,2024-09-06T20:00:51+00:00
Knowledge and Skills,2.2.4.6,127.22.d.6,The student applies concepts and skills related to safety in the workplace. The student is expected to:,,2024-09-06T20:01:50+00:00
Student Expectation,2.2.4.6.1,127.22.d.6.A,follow workplace safety rules and regulations consistently;,,2024-09-06T20:02:43+00:00
Student Expectation,2.2.4.6.2,127.22.d.6.B,operate tools and equipment used in the workplace safely;,,2024-09-06T20:04:15+00:00
Student Expectation,2.2.4.6.3,127.22.d.6.C,report and handle accidents and safety incidents according to workplace procedures as necessary; and,,2024-09-06T20:05:31+00:00
Student Expectation,2.2.4.6.4,127.22.d.6.D,describe and perform a hazard analysis of the workplace.,,2024-09-06T20:06:15+00:00
Knowledge and Skills,2.2.4.7,127.22.d.7,The student participates in a paid or an unpaid career preparation experience. The student is expected to:,,2024-09-06T20:07:05+00:00
Student Expectation,2.2.4.7.1,127.22.d.7.A,"conduct, document, and evaluate learning activities in a supervised employment experience;",,2024-09-06T20:07:49+00:00
Student Expectation,2.2.4.7.2,127.22.d.7.B,assess and report on advanced technical knowledge and skills related to the student's occupational objective and growth;,,2024-09-06T20:08:35+00:00
Student Expectation,2.2.4.7.3,127.22.d.7.C,evaluate strengths and weaknesses in technical skill proficiency; and,,2024-09-06T20:09:18+00:00
Student Expectation,2.2.4.7.4,127.22.d.7.D,document experiences related to the workplace and curate work samples.,,2024-09-06T20:10:02+00:00
Grade/Course,2.3,127.17,"Career and Technical Education Standards in Occupational Safety and Health, Adopted 2023.",,2024-09-20T23:31:21+00:00
Implementation,2.3.1,127.17.a,Implementation. The provisions of this section shall be implemented by school districts beginning with the 2023-2024 school year. ,,2024-11-25T17:26:43+00:00
General Requirements,2.3.2,127.17.b ,General requirements. These standards may not be offered as a standalone course. These standards shall be offered together with the essential Knowledge and skills for the following career and technical education (CTE) courses:,,2024-09-20T23:17:39+00:00
General Requirements,2.3.2.1,127.17.b.1,"Construction Technology I;
",,2024-11-25T17:49:30+00:00
General Requirements,2.3.2.2,127.17.b.2,Electrical Technology I,,2024-11-25T17:50:28+00:00
General Requirements,2.3.2.3,127.17.b.3,Plumbing Technology I,,2024-11-25T17:51:15+00:00
General Requirements,2.3.2.4,127.17.b.4,HVAC Technology I,,2024-11-25T17:53:41+00:00
General Requirements,2.3.2.5,127.17.b.5,Masonry Technology I,,2024-11-25T17:54:46+00:00
General Requirements,2.3.2.6,127.17.b.6,Agriculture Mechanics and Metal Technology,,2024-11-25T17:56:12+00:00
