Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Indicator,1.2.1.1,2.2.1,Identify how the family influences personal health practices and behaviors.,,2020-10-19T09:33:27+00:00
Indicator,1.2.1.2,2.2.2,Identify what the school can do to support personal health practices and behaviors.,,2020-10-19T09:33:35+00:00
Indicator,1.2.1.3,2.2.3,Describe how the media can influence health behaviors.,,2020-10-19T09:34:17+00:00
Grade Level,1.2.2,5.2,Grades 3-5,,2020-10-08T13:01:10+00:00
Indicator,1.2.2.1,5.2.1,Describe how the family influences personal health practices and behaviors. ,,2020-10-19T09:36:07+00:00
Indicator,1.2.2.2,5.2.2,Describe how the school and community can support personal health practices and behaviors.,,2020-10-19T09:36:14+00:00
Indicator,1.2.2.3,5.2.3,"Explain how the media can influence thoughts, feelings, and health behaviors.",,2020-10-19T09:36:25+00:00
Indicator,1.2.2.4,5.2.4,Recognize how peers can influence healthy and unhealthy behaviors.,,2020-10-19T09:36:35+00:00
Indicator,1.2.2.5,5.2.5,"Identify the influence of culture on health beliefs, practices, and behaviors. ",,2020-10-19T09:36:50+00:00
Indicator,1.2.2.6,5.2.6,Describe ways technology can influence personal health.,,2020-10-19T09:36:59+00:00
Grade Level,1.2.3,8.2,Grades 6-8,,2020-10-08T13:01:20+00:00
Indicator,1.2.3.1,8.2.1,Examine how the family influences the health of adolescents.,,2020-10-19T09:40:44+00:00
Indicator,1.2.3.2,8.2.2,Analyze how the school and community can affect personal health practices and behaviors. ,,2020-10-19T09:40:51+00:00
Indicator,1.2.3.3,8.2.3,Analyze how messages from the media influence health behaviors.,,2020-10-19T09:40:58+00:00
Indicator,1.2.3.4,8.2.4,Describe how peers can influence healthy and unhealthy behaviors.,,2020-10-19T09:41:04+00:00
Indicator,1.2.3.5,8.2.5,"Describe the influence of culture on health beliefs, practices, and behaviors.",,2020-10-19T09:41:10+00:00
Indicator,1.2.3.6,8.2.6,Analyze the influence of technology on personal and family health. ,,2020-10-19T09:41:16+00:00
Indicator,1.2.3.7,8.2.7,Explain how the perceptions of norms influence healthy and unhealthy behaviors.,,2020-10-19T09:41:24+00:00
Indicator,1.2.3.8,8.2.8,Explain the influence of personal values and beliefs on individual health practices and behaviors.,,2020-10-19T09:41:30+00:00
Indicator,1.2.3.9,8.2.9,Describe how some health risk behaviors can increase the likelihood of engaging in additional unhealthy behaviors.,,2020-10-19T09:41:36+00:00
Indicator,1.2.3.10,8.2.10,Explain how school and public health policies can influence health practices and behaviors.,,2020-10-19T09:41:44+00:00
Grade Level,1.2.4,12.2,Grades 9-12,,2020-10-08T13:01:28+00:00
Indicator,1.2.4.1,12.2.1,Analyze how the family influences the health or individuals across the lifespan. ,,2020-10-19T09:46:50+00:00
Indicator,1.2.4.2,12.2.2,Evaluate how the school and community can impact personal health practice and behaviors.,,2020-10-19T09:46:57+00:00
Indicator,1.2.4.3,12.2.3,Evaluate the effect of media on health behaviors.,,2020-10-19T09:47:04+00:00
Indicator,1.2.4.4,12.2.4,Analyze how peers can influence healthy and unhealthy behaviors.,,2020-10-19T09:47:11+00:00
Indicator,1.2.4.5,12.2.5,"Analyze how culture supports and challenges health beliefs, practices and behaviors.",,2020-10-19T09:47:22+00:00
Indicator,1.2.4.6,12.2.6,"Evaluate the impact of technology on personal, family and community health.",,2020-10-19T09:47:32+00:00
Indicator,1.2.4.7,12.2.7,Analyze how the perceptions of norms influence healthy and unhealthy behaviors. ,,2020-10-19T09:47:40+00:00
Indicator,1.2.4.8,12.2.8,Analyze the influence of personal values and beliefs on individual health practices and behaviors,,2020-10-19T09:47:46+00:00
Indicator,1.2.4.9,12.2.9,Analyze how some health risk behaviors can increase the likelihood of engaging in additional unhealthy behaviors.,,2020-10-19T09:47:54+00:00
Indicator,1.2.4.10,12.2.10,Analyze how public health policies and government regulations can influence health practices and behaviors.,,2020-10-19T09:48:00+00:00
Standard,1.3,3,"<b>Standard 3: </b>Students will demonstrate the ability to access valid information, products and services to enhance health.<br><br><i><b>Rationale: </b>Accessing valid health information and health-enhancing products and services is critical in the prevention, early detection and treatment of health problems. This standard focuses on how to identify and access valid health resources and to reject unproven sources. Applying the skills of analysis, comparison, and evaluation of health resources empowers students to achieve health literacy. Students access valid health information, health-enhancing products, and services to prevent, detect, and treat health problems.</i>",,2020-10-08T12:53:13+00:00
Grade Level,1.3.1,2.3,PreK-2,,2020-10-19T09:53:43+00:00
Indicator,1.3.1.1,2.3.1,Identify trusted adults who can help enhance health.,,2020-10-19T09:55:13+00:00
Indicator,1.3.1.2,2.3.2,Identify ways to locate school and community health helpers.,,2020-10-19T09:55:20+00:00
Grade Level,1.3.2,5.3,Grades 3-5,,2020-10-19T09:53:47+00:00
Indicator,1.3.2.1,5.3.1,"Identify characteristics of valid health information, products, and services.",,2020-10-19T09:56:54+00:00
Indicator,1.3.2.2,5.3.2,"Locate resources from home, school, and community that provide valid health information.",,2020-10-19T09:57:04+00:00
Grade Level,1.3.3,8.3,Grades 6-8,,2020-10-19T09:53:52+00:00
Indicator,1.3.3.1,8.3.1,"Investigate the validity of health information, products, and services. ",,2020-10-19T10:02:56+00:00
Indicator,1.3.3.2,8.3.2,"Access valid health information from home, school, and community.",,2020-10-19T10:03:07+00:00
Indicator,1.3.3.3,8.3.3,Determine the accessibility of products that enhance health.,,2020-10-19T10:03:11+00:00
Indicator,1.3.3.4,8.3.4,Describe situations that may require professional health services.,,2020-10-19T10:03:16+00:00
Indicator,1.3.3.5,8.3.5,Locate valid and reliable health products and services that enhance health.,,2020-10-19T10:03:21+00:00
Grade Level,1.3.4,12.3,Grades 9-12,,2020-10-19T09:54:01+00:00
Indicator,1.3.4.1,12.3.1,"Evaluate the validity of health information, products and services.",,2020-10-19T10:11:09+00:00
Indicator,1.3.4.2,12.3.2,"Use resources from home, school, and community that provide valid health information for making personal health decisions.",,2020-10-19T10:11:15+00:00
Indicator,1.3.4.3,12.3.3,Determine the accessibility of products and services that enhance health.,,2020-10-19T10:11:20+00:00
Indicator,1.3.4.4,12.3.4,Determine when professional health services may be required. ,,2020-10-19T10:11:29+00:00
Indicator,1.3.4.5,12.3.5,Access valid and reliable health products and services that enhance health.,,2020-10-19T10:11:34+00:00
Standard,1.4,4,"<b>Standard 4: </b>Students will demonstrate the ability to use interpersonal communication skills to enhance health and avoid or reduce health risks.<br><br><i><b>Rationale: </b>Effective communication enhances personal, family, and community health. This standard focuses on how healthy individuals use verbal and nonverbal skills to develop and maintain quality personal relationships. The ability to organize and to convey information and feelings is the basis for strengthening interpersonal interactions and reducing or avoiding conflict. Students demonstrate refusal, negotiation, and collaboration skills to enhance health and avoid or reduce health risks.</i>",,2020-10-08T12:53:35+00:00
Grade Level,1.4.1,2.4,PreK-2,,2020-10-19T10:14:45+00:00
Indicator,1.4.1.1,2.4.1,List verbal and nonverbal communication skills to enhance health.,,2020-10-19T10:16:22+00:00
Indicator,1.4.1.2,2.4.2,Explain listening skills to enhance health.,,2020-10-19T10:16:28+00:00
Indicator,1.4.1.3,2.4.3,"Identify healthy ways to express needs, wants, and feelings.",,2020-10-19T10:16:36+00:00
Indicator,1.4.1.4,2.4.4,List ways to treat people with kindness and respect. ,,2020-10-19T10:16:42+00:00
Indicator,1.4.1.5,2.4.5,"Describe ways to respond in an unwanted, threatening, or dangerous situation. ",,2020-10-19T10:17:00+00:00
Indicator,1.4.1.6,2.4.6,Explain situations why talking to a trusted adult is important.,,2020-10-19T10:17:06+00:00
Indicator,1.4.1.7,2.4.7,Identify nonviolent ways to manage or resolve conflict.,,2020-10-19T10:17:12+00:00
Grade Level,1.4.2,5.4,Grades 3-5,,2020-10-19T10:14:50+00:00
Indicator,1.4.2.1,5.4.1,Formulate effective (assertive) verbal and nonverbal communication strategies.,,2020-10-19T10:19:20+00:00
Indicator,1.4.2.2,5.4.2,Demonstrate the ability to actively listen to enhance health.,,2020-10-19T10:19:31+00:00
Indicator,1.4.2.3,5.4.3,"Explain healthy ways to express needs, wants and feelings.",,2020-10-19T10:19:37+00:00
Indicator,1.4.2.4,5.4.4,Determine ways to communicate kindness and respect for others.,,2020-10-19T10:19:48+00:00
Indicator,1.4.2.5,5.4.5,Describe refusal skills to avoid or reduce health risks.,,2020-10-19T10:19:57+00:00
Indicator,1.4.2.6,5.4.6,Model how to ask for assistance to enhance personal health. ,,2020-10-19T10:20:03+00:00
Indicator,1.4.2.7,5.4.7,Analyze strategies to prevent and manage conflict.,,2020-10-19T10:20:08+00:00
Indicator,1.4.2.8,5.4.8,Recognize barriers to healthy communication.,,2020-10-19T10:20:15+00:00
Grade Level,1.4.3,8.4,Grades 6-8,,2020-10-19T10:14:54+00:00
Indicator,1.4.3.1,8.4.1,Apply effective verbal and nonverbal communication skills to enhance health.,,2020-10-19T10:22:57+00:00
Indicator,1.4.3.2,8.4.2,Demonstrate active listening and response skills to enhance health.,,2020-10-19T10:23:03+00:00
Indicator,1.4.3.3,8.4.3,"Demonstrate healthy ways to express needs, wants, and feelings.",,2020-10-19T10:23:08+00:00
Indicator,1.4.3.4,8.4.4,"Practice ways to communicate care, consideration, and respect for self and others.",,2020-10-19T10:23:15+00:00
Indicator,1.4.3.5,8.4.5,Demonstrate the ability to refuse or negotiate health risks in healthy ways.,,2020-10-19T10:23:23+00:00
Indicator,1.4.3.6,8.4.6,Demonstrate how to ask for assistance to enhance the health of self and others.,,2020-10-19T10:23:30+00:00
Indicator,1.4.3.7,8.4.7,Implement healthy strategies to prevent and manage conflict.  ,,2020-10-19T10:23:37+00:00
Indicator,1.4.3.8,8.4.8,Formulate strategies for overcoming health-related communication barriers.,,2020-10-19T10:23:42+00:00
Indicator,1.4.3.9,8.4.9,Examine the impact of communication on relationships.,,2020-10-19T10:27:15+00:00
Grade Level,1.4.4,12.4,Grades 9-12,,2020-10-19T10:14:59+00:00
Indicator,1.4.4.1,12.4.1,Apply effective verbal (assertiveness) and nonverbal communication skills in real-life health situations.,,2020-10-19T10:29:47+00:00
Indicator,1.4.4.2,12.4.2,Employ active listening and response skills to enhance health.,,2020-10-19T10:29:55+00:00
Indicator,1.4.4.3,12.4.3,"Demonstrate healthy ways to express needs, wants and feelings.",,2020-10-19T10:30:00+00:00
Indicator,1.4.4.4,12.4.4,"Demonstrate ways to communicate care, consideration, and respect of self and others.",,2020-10-19T10:30:07+00:00
Indicator,1.4.4.5,12.4.5,Demonstrate effective refusal skills in real-life health-related situations.,,2020-10-19T10:30:15+00:00
Indicator,1.4.4.6,12.4.6,Demonstrate how to ask for and offer assistance to enhance the health of self and others.,,2020-10-19T10:30:31+00:00
Indicator,1.4.4.7,12.4.7,Implement and evaluate strategies to prevent and manage conflict.,,2020-10-19T10:30:37+00:00
Indicator,1.4.4.8,12.4.8,Implement strategies for overcoming health-related communication barriers.,,2020-10-19T10:30:43+00:00
Indicator,1.4.4.9,12.4.9,Analyze how interpersonal communication impacts and is impacted by relationships.,,2020-10-19T10:30:49+00:00
Standard,1.5,5,"<b>Standard 5: </b>Students will demonstrate the ability to use decision-making skills to enhance health.<br><br><i><b>Rationale: </b>Decision-making skills are needed in order to identify, implement, and sustain health-enhancing behaviors. This standard focuses on the essential steps needed to make healthy decisions. Students apply a comprehensive decision-making process which enables them to collaborate with others to improve quality of life now and in the future.</i>",,2020-10-08T12:54:00+00:00
Grade Level,1.5.1,2.5,PreK-2,,2020-10-19T10:36:58+00:00
Indicator,1.5.1.1,2.5.1,Identify personal health decisions. ,,2020-10-19T10:50:23+00:00
Indicator,1.5.1.2,2.5.2,Identify people or places where health information can be obtained. ,,2020-10-19T10:50:31+00:00
Grade Level,1.5.2,5.5,Grades 3-5,,2020-10-19T10:37:04+00:00
Indicator,1.5.2.1,5.5.1,Identify personal health decisions and influences.,,2020-10-19T10:53:54+00:00
Indicator,1.5.2.2,5.5.2,Locate and use information to enhance health.,,2020-10-19T10:53:12+00:00
Indicator,1.5.2.3,5.5.3,Predict health risk of decisions to self and others.,,2020-10-19T10:54:16+00:00
Indicator,1.5.2.4,5.5.4,Identify important steps to take when making a health related decision.,,2020-10-19T10:53:26+00:00
Indicator,1.5.2.5,5.5.5,Describe how personal health decisions are connected to subsequent decisions.,,2020-10-19T10:53:32+00:00
Indicator,1.5.2.6,5.5.6,Assume responsibility for personal health decisions.,,2020-10-19T10:53:38+00:00
Grade Level,1.5.3,8.5,Grades 6-8,,2020-10-19T10:37:10+00:00
Indicator,1.5.3.1,8.5.1,Identify personal health decisions and differentiate between related internal and external influences.,,2020-10-19T10:57:02+00:00
Indicator,1.5.3.2,8.5.2,Compile and assess available information to enhance health.,,2020-10-19T10:58:36+00:00
Indicator,1.5.3.3,8.5.3,Personalize health risk of decisions to self and others. ,,2020-10-19T10:58:51+00:00
Indicator,1.5.3.4,8.5.4,Apply a decision making process to real-life health related situations.,,2020-10-19T10:59:06+00:00
Indicator,1.5.3.5,8.5.5,Describe how personal health decisions may affect subsequent decisions.,,2020-10-19T10:59:19+00:00
Indicator,1.5.3.6,8.5.6,Assume responsibility for personal health decisions.,,2020-10-19T10:59:31+00:00
Grade Level,1.5.4,12.5,Grades 9-12,,2020-10-19T10:37:24+00:00
Indicator,1.5.4.1,12.5.1,Identify personal health decisions and analyze related internal and external influences.,,2020-10-19T11:04:22+00:00
Indicator,1.5.4.2,12.5.2,"Gather, synthesize, and evaluate available information to enhance health.",,2020-10-19T11:04:38+00:00
Indicator,1.5.4.3,12.5.3,Personalize health risk of decisions to self and others.,,2020-10-19T11:04:46+00:00
Indicator,1.5.4.4,12.5.4,Apply a decision making process to real-life health related situations.,,2020-10-19T11:04:58+00:00
Indicator,1.5.4.5,12.5.5,Describe how personal health decisions may affect subsequent decisions.,,2020-10-19T11:05:11+00:00
Indicator,1.5.4.6,12.5.6,Assume responsibility for personal health decisions,,2020-10-19T11:05:19+00:00
Standard,1.6,6,"<b>Standard 6: </b>Students will demonstrate the ability to use goal-setting skills to enhance health.<br><br><i><b>Rationale: </b>Goal-setting skills are essential to help students identify, adopt, and maintain healthy behaviors. This standard focuses on the critical steps needed to achieve both short-term and long-term health goals. These skills make it possible for individuals to have aspirations and plans for the future. Students construct health goals based upon personal needs. Students design, implement, and evaluate critical steps to achieve short-term and long-term health goals.</i>",,2020-10-08T12:54:24+00:00
Grade Level,1.6.1,2.6,PreK-2,,2020-10-19T11:11:37+00:00
Indicator,1.6.1.1,2.6.1,Identify the benefits of planning and setting personal health goals.,,2020-10-19T11:14:35+00:00
Indicator,1.6.1.2,2.6.2,Identify a personal health goal and make a plan to achieve it.,,2020-10-19T11:15:02+00:00
Indicator,1.6.1.3,2.6.3,List possible barriers to achieving the personal health goal. ,,2020-10-19T11:15:07+00:00
Indicator,1.6.1.4,2.6.4,Show how to achieve the personal health goal.,,2020-10-19T11:15:13+00:00
Indicator,1.6.1.5,2.6.5,Explain the impact of personal choices on the personal health goal.,,2020-10-19T11:16:23+00:00
Indicator,1.6.1.6,2.6.6,Name trusted adults who can help in achieving the personal health goal.,,2020-10-19T11:17:38+00:00
Indicator,1.6.1.7,2.6.7,Show progress towards achieving the personal health goal.,,2020-10-19T11:16:34+00:00
Grade Level,1.6.2,5.6,Grades 3-5,,2020-10-19T11:11:46+00:00
Indicator,1.6.2.1,5.6.1,Explain the benefits of planning and setting personal health goals.,,2020-10-19T11:20:10+00:00
Indicator,1.6.2.2,5.6.2,Develop a personal health goal and a plan to achieve it.,,2020-10-19T11:20:14+00:00
Indicator,1.6.2.3,5.6.3,Identify possible barriers to achieving the personal health goal.,,2020-10-19T11:20:22+00:00
Indicator,1.6.2.4,5.6.4,Demonstrate how to achieve the personal health goal and express awareness of possible barriers in the plan.,,2020-10-19T11:20:31+00:00
Indicator,1.6.2.5,5.6.5,Examine the impact of personal choices on the personal health goal. ,,2020-10-19T11:20:37+00:00
Indicator,1.6.2.6,5.6.6,Identify who can help in achieving the personal health goal. ,,2020-10-19T11:20:43+00:00
Indicator,1.6.2.7,5.6.7,Monitor and evaluate progress towards achieving the personal health goal.,,2020-10-19T11:21:30+00:00
Grade Level,1.6.3,8.6,Grades 6-8,,2020-10-19T11:11:51+00:00
Indicator,1.6.3.1,8.6.1,Assess the benefits of planning and setting health goals.,,2020-10-19T11:23:33+00:00
Indicator,1.6.3.2,8.6.2,Develop a personal health goal and a plan to achieve it.,,2020-10-19T11:23:40+00:00
Indicator,1.6.3.3,8.6.3,Examine possible barriers to achieving the personal health goal. ,,2020-10-19T11:23:49+00:00
Indicator,1.6.3.4,8.6.4,Implement the plan to achieve the personal health goal and overcome possible barriers.,,2020-10-19T11:23:54+00:00
Indicator,1.6.3.5,8.6.5,Consider the impact of decisions on the personal health goal. ,,2020-10-19T11:24:01+00:00
Indicator,1.6.3.6,8.6.6,Identify personal support systems and explain their importance in achieving the personal health goal. ,,2020-10-19T11:24:07+00:00
Indicator,1.6.3.7,8.6.7,"Assess, reflect on and adjust the plan to reach and maintain the personal health goal.",,2020-10-19T11:24:15+00:00
Grade Level,1.6.4,12.6,Grades 9-12,,2020-10-19T11:12:02+00:00
Indicator,1.6.4.1,12.6.1,Critically analyze and articulate the benefits of planning and setting personal health goals.,,2020-10-19T11:31:58+00:00
Indicator,1.6.4.2,12.6.2,Develop a personal health goal and a plan to achieve it.,,2020-10-19T11:32:06+00:00
Indicator,1.6.4.3,12.6.3,Analyze and develop strategies to overcome barriers to achieving the personal health goal.,,2020-10-19T11:32:15+00:00
Indicator,1.6.4.4,12.6.4,"Implement the plan and adjust it, as needed, to achieve the personal health goal.",,2020-10-19T11:32:23+00:00
Indicator,1.6.4.5,12.6.5,Analyze the impact of decisions on the personal health goal.,,2020-10-19T11:32:35+00:00
Indicator,1.6.4.6,12.6.6,Identify personal support systems and explain their importance in achieving the personal health goal.,,2020-10-19T11:32:44+00:00
Indicator,1.6.4.7,12.6.7,"Assess, reflect on and adjust the plan to reach and maintain the personal health goal.",,2020-10-19T11:32:55+00:00
Standard,1.7,7,"<b>Standard 7: </b>Students demonstrate the ability to practice strategies and skills to enhance personal health and reduce health risks.<br><br><i><b>Rationale: </b>This standard promotes accepting personal responsibility for health and encourages the practice of healthy behaviors. This standard focuses on strategies and skills to enhance personal health and reduce health risks. In addition, many diseases and injuries can be prevented by reducing harmful and risk taking behaviors. Students identify personal health needs and practice health-enhancing behaviors to improve health and reduce risks. </i>",,2020-10-08T12:54:45+00:00
Grade Level,1.7.1,2.7,PreK-2,,2020-10-19T12:25:19+00:00
Indicator,1.7.1.1,2.7.1,Identify character traits and behaviors of a healthy and safe person.,,2020-10-19T12:38:48+00:00
Indicator,1.7.1.2,2.7.2,List a variety of behaviors to avoid or reduce health and safety risks.,,2020-10-19T12:38:55+00:00
Grade Level,1.7.2,5.7,Grades 3-5,,2020-10-19T12:25:25+00:00
Indicator,1.7.2.1,5.7.1,Explain character traits and behaviors of a healthy and safe person.,,2020-10-19T12:39:31+00:00
Indicator,1.7.2.2,5.7.2,Identify specific ways to avoid or reduce health and safety risks.,,2020-10-19T12:39:37+00:00
Grade Level,1.7.3,8.7,Grades 6-8,,2020-10-19T12:25:29+00:00
Indicator,1.7.3.1,8.7.1,Conduct a personal assessment of health and safety knowledge and skills.,,2020-10-19T12:41:28+00:00
Indicator,1.7.3.2,8.7.2,Describe the results of the personal assessment to identify personal health and safety strengths and needs.,,2020-10-19T12:41:38+00:00
Indicator,1.7.3.3,8.7.3,Select and apply a strategy to improve personal health or safety.,,2020-10-19T12:41:46+00:00
Indicator,1.7.3.4,8.7.4,"Identify and access personal support, persons or systems, as needed.",,2020-10-19T12:41:53+00:00
Indicator,1.7.3.5,8.7.5,Explain the importance of assuming responsibility for personal health and safety behaviors.,,2020-10-19T12:42:01+00:00
Grade Level,1.7.4,12.7,Grades 9-12,,2020-10-19T12:26:02+00:00
Indicator,1.7.4.1,12.7.1,Conduct a personal assessment of health and safety knowledge and skills.,,2020-10-19T12:43:30+00:00
Indicator,1.7.4.2,12.7.2,Analyze the results of the personal assessment to identify personal health and safety strengths and needs.,,2020-10-19T12:43:38+00:00
Indicator,1.7.4.3,12.7.3,Select and apply a strategy to improve personal health or safety.,,2020-10-19T12:43:43+00:00
Indicator,1.7.4.4,12.7.4,"Identify and access personal support, persons or systems, as needed. ",,2020-10-19T12:43:49+00:00
Indicator,1.7.4.5,12.7.5,Analyze the role of individual responsibility for personal health and safety behaviors.,,2020-10-19T12:43:58+00:00
Indicator,1.7.4.6,12.7.6,Celebrate and reward self for personal health and safety accomplishments.,,2020-10-19T12:44:04+00:00
Standard,1.8,8,"<b>Standard 8: </b>Students will demonstrate the ability to advocate for personal, family and community health.<br><br><i><b>Rationale: </b>Advocacy skills help students promote healthy norms and behaviors. This standard focuses on the development of essential skills to create health enhancing messages and to encourage others to adopt healthy behaviors. Students communicate valid information and convey opinions about health issues.</i>",,2020-10-19T13:02:05+00:00
Grade Level,1.8.1,2.8,PreK-2,,2020-10-19T13:03:34+00:00
Indicator,1.8.1.1,2.8.1,"List personal, family, school or community health and safety concerns",,2020-10-19T13:04:27+00:00
Indicator,1.8.1.2,2.8.2,Identify a health or safety issue that has personal relevance.,,2020-10-19T13:04:37+00:00
Grade Level,1.8.2,5.8,Grades 3-5,,2020-10-19T13:03:46+00:00
Indicator,1.8.2.1,5.8.1,"Identify personal, family, school or community health and safety concerns. ",,2020-10-19T13:05:48+00:00
Indicator,1.8.2.2,5.8.2,Select a health or safety issue on which to take a stand.,,2020-10-19T13:05:53+00:00
Indicator,1.8.2.3,5.8.3,Locate evidence about the health or safety issue. ,,2020-10-19T13:05:58+00:00
Indicator,1.8.2.4,5.8.4,"Identify groups, or others who advocate for the health issue.",,2020-10-19T13:06:06+00:00
Indicator,1.8.2.5,5.8.5,Clarify personal beliefs regarding the health or safety issue.,,2020-10-19T13:06:12+00:00
Indicator,1.8.2.6,5.8.6,Take a clear health enhancing stand. ,,2020-10-19T13:06:32+00:00
Indicator,1.8.2.7,5.8.7,Use a communication technique to inform others about a health or safety issue. ,,2020-10-19T13:06:40+00:00
Indicator,1.8.2.8,5.8.8,Identify an audience and adapt the health or safety message and communication technique to the characteristics of the individual or group.,,2020-10-19T13:06:49+00:00
Grade Level,1.8.3,8.8,Grades 6-8,,2020-10-19T13:03:52+00:00
Indicator,1.8.3.1,8.8.1,"Conduct a personal, family or community health or safety assessment and/or review data from an existing health assessment.",,2020-10-19T13:09:17+00:00
Indicator,1.8.3.2,8.8.2,Analyze data to determine a priority health or safety issue on which to take a stand.,,2020-10-19T13:09:22+00:00
Indicator,1.8.3.3,8.8.3,Research the health or safety issue.,,2020-10-19T13:09:27+00:00
Indicator,1.8.3.4,8.8.4,"Identify agencies, organizations, or others who advocate for the health issue.",,2020-10-19T13:09:33+00:00
Indicator,1.8.3.5,8.8.5,Clarify personal beliefs regarding the health or safety issue.,,2020-10-19T13:09:41+00:00
Indicator,1.8.3.6,8.8.6,Take a clear health enhancing stand. ,,2020-10-19T13:09:54+00:00
Indicator,1.8.3.7,8.8.7,Use communication techniques to persuade the individual or group to support or act on the health or safety issue.,,2020-10-19T13:10:02+00:00
