Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Grade-Level Expectation,1.1.1.2.1.4,K.R.1.B.d,using a picture dictionary to find words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.1.2.1.5,K.R.1.B.e,"using words and phrases acquired through conversations, reading and being read to, and responding to texts",KG,2023-11-19T00:00:00+00:00
Concept,1.1.1.3,R.1.C,Making Connections,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.1.3.1,K.R.1.C,"With assistance, determine the connection between:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.1.3.1.1,K.R.1.C.a,text to self (text ideas and own experiences),KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.1.3.1.2,K.R.1.C.b,text to text (text ideas including similarities and differences in fiction and nonfiction,KG,2023-11-19T00:00:00+00:00
Concept,1.1.1.4,R.1.D,Independent Text,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.1.4.1,K.R.1.D,Read independently for sustained periods of time by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.1.4.1.1,K.R.1.D.a,engaging with text as developmentally appropriate,KG,2023-11-19T00:00:00+00:00
Big Idea,1.1.2,,"Develop and apply skills and strategies to comprehend, analyze, and evaluate fiction, poetry, and drama from a variety of cultures and times.",KG,2023-11-19T00:00:00+00:00
Concept,1.1.2.1,R.2.A,Fiction,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1,K.R.2.A,"With assistance, read, infer, and draw conclusions to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.1,K.R.2.A.a,"identify elements of a story, including setting, character, and key events",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.2,K.R.2.A.b,retell a main event from a story read aloud and familiar stories,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.3,K.R.2.A.c,recognize sensory details and recurring phrases,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.4,K.R.2.A.d,recognize different types of texts,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.5,K.R.2.A.e,name author and illustrator of a story and describe how each is telling the story,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.6,K.R.2.A.f,compare and contrast adventures of characters in familiar stories,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.1.1.7,K.R.2.A.g,ask and answer questions about unknown words in text,KG,2023-11-19T00:00:00+00:00
Concept,1.1.2.2,R.2.B,Poetry,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.2.1,K.R.2.B,"With assistance, read, infer, and draw conclusions to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.2.1.1,K.R.2.B.a,respond to rhythm and rhyme through identifying a regular beat and similarities in word sounds,KG,2023-11-19T00:00:00+00:00
Concept,1.1.2.3,R.2.C,Drama,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.3.1,K.R.2.C,"With assistance, read, infer, and draw conclusions to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.2.3.1.1,K.R.2.C.a,identify characters in a puppet play or performance by actors,KG,2023-11-19T00:00:00+00:00
Big Idea,1.1.3,,"Develop and apply skills and strategies to comprehend, analyze, and evaluate nonfiction (e.g., narrative, information/explanatory, opinion, persuasive, argumentative) from a variety of cultures and times.",KG,2023-11-19T00:00:00+00:00
Concept,1.1.3.1,R.3.A,Text Features,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.1.1,K.R.3.A,"With assistance, read, infer, and draw conclusions to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.1.1.1,K.R.3.A.a,"identify the topic and details in an expository text heard and/or read, referring to the words and/or illustrations",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.1.1.2,K.R.3.A.b,use titles and illustrations to make predictions about text,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.1.1.3,K.R.3.A.c,identify text features,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.1.1.4,K.R.3.A.d,identify the meaning of environmental print,KG,2023-11-19T00:00:00+00:00
Concept,1.1.3.2,R.3.B,Literary Techniques,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.2.1,K.R.3.B,"With assistance, read, infer, and draw conclusions to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.2.1.1,K.R.3.B.a,respond to examples of sensory details,KG,2023-11-19T00:00:00+00:00
Concept,1.1.3.3,R.3.C,Text Structures,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.3.1,K.R.3.C,"With assistance, read, infer, and draw conclusions to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.3.1.1,K.R.3.C.a,ask  and answer questions to clarify meaning,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.3.1.2,K.R.3.C.b,identify basic similarities and differences between two texts on the same topic,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.3.1.3,K.R.3.C.c,name the main topic and recall key details of the text,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.3.3.1.4,K.R.3.C.d,ask and answer questions about unknown words in a text,KG,2023-11-19T00:00:00+00:00
Big Idea,1.1.4,,"Comprehend and analyze words, images, graphics, and sounds in various media and digital forms to impact meaning.",KG,2023-11-19T00:00:00+00:00
Concept,1.1.4.1,R.4.A,Digital and Media Literacy,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.4.1.1,K.R.4.A,"With assistance, develop an awareness of media literacy by:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.4.1.1.1,K.R.4.A.a,identifying different forms of media,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.1.4.1.1.2,K.R.4.A.b,identifying techniques used in media,KG,2023-11-19T00:00:00+00:00
Strand,1.2,,Reading Foundations,KG,2023-11-19T00:00:00+00:00
Big Idea,1.2.1,,Understand how English is written and read (Start of Reading Foundations).,KG,2023-11-19T00:00:00+00:00
Concept,1.2.1.1,RF.1.A,Print Awareness,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1,K.RF.1.A,Develop print awareness in the reading process by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1.1,K.RF.1.A.a,identifying all upper- and lower-case letters,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1.2,K.RF.1.A.b,sequencing the letters of the alphabet,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1.3,K.RF.1.A.c,"demonstrating that books are read left to right, top to bottom",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1.4,K.RF.1.A.d,demonstrating that written words are made up of different letters,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1.5,K.RF.1.A.e,knowing that a sentence is comprised of a group of words separated by spaces,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.1.1.6,K.RF.1.A.f,demonstrating one-to-one correspondence between spoken words and written words,KG,2023-11-19T00:00:00+00:00
Concept,1.2.1.2,RF.2.A,Phonemic Awareness,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1,K.RF.2.A,Develop phonemic awareness in the reading process by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.1,K.RF.2.A.a,identifying sounds in spoken words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.2,K.RF.2.A.b,producing rhymes in response to spoken words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.3,K.RF.2.A.c,distinguishing orally presented rhyming pairs of words from non-rhyming pairs,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.4,K.RF.2.A.d,recognizing spoken alliteration or groups of words that begin with the same onset or initial sound,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.5,K.RF.2.A.e,blending spoken onsets and rimes to form simple words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.6,K.RF.2.A.f,blending spoken phonemes to form one-syllable words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.7,K.RF.2.A.g,"isolating the initial, medial, and final sounds in spoken words",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.2.1.8,K.RF.2.A.h,segmenting spoken  words into two or three phonemes,KG,2023-11-19T00:00:00+00:00
Concept,1.2.1.3,RF.3.A,Phonics,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.3.1,K.RF.3.A,Develop phonics in the reading process by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.3.1.1,K.RF.3.A.a,producing and writing letter(s) for most short vowel and consonant sounds,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.3.1.2,K.RF.3.A.b,reading high-frequency words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.3.1.3,K.RF.3.A.c,blending letter sounds to decode simple words,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.3.1.4,K.RF.3.A.d,"recognizing that new words can be created when letters are changed, added, or deleted and using letter-sound knowledge to write simple messages and words",KG,2023-11-19T00:00:00+00:00
Concept,1.2.1.4,RF.4.A,Fluency,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.2.1.4.1,K.RF.4.A,"Read, with support, appropriate texts with purpose and understanding",KG,2023-11-19T00:00:00+00:00
Strand,1.3,,Writing,KG,2023-11-19T00:00:00+00:00
Big Idea,1.3.1,,Apply a writing process to develop a text for audience and purpose.,KG,2023-11-19T00:00:00+00:00
Concept,1.3.1.1,W.1.A,Prewriting,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.1.1,K.W.1.A,"Follow a writing process, with assistance, to generate a writing plan through:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.1.1.1,K.W.1.A.a,"using pictures, oral language or written letters, and/or words",KG,2023-11-19T00:00:00+00:00
Concept,1.3.1.2,W.1.B,Draft,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.2.1,K.W.1.B,"Appropriate to genre type, develop a draft from prewriting by:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.2.1.1,K.W.1.B.a,"sequencing the actions or details through letters, words, and pictures",KG,2023-11-19T00:00:00+00:00
Concept,1.3.1.3,W.1.C,Revise/Edit,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.3.1,K.W.1.C,"Reread, revise, and edit drafts with assistance from adults/peers to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.3.1.1,K.W.1.C.a,"respond to questions and suggestions, adding details to strengthen writing",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.3.1.2,K.W.1.C.b,edit by leaving spaces between words in a sentence,KG,2023-11-19T00:00:00+00:00
Concept,1.3.1.4,W.1.D,Produce/Publish and Share Writing,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.4.1,K.W.1.D,With assistance from adults/peers:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.1.4.1.1,K.W.1.D.a,explore a variety of conventional/digital tools to produce and publish writing,KG,2023-11-19T00:00:00+00:00
Big Idea,1.3.2,,Compose well-developed writing texts for audience and purpose.,KG,2023-11-19T00:00:00+00:00
Concept,1.3.2.1,W.2.A,Opinion/Argumentative,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.1.1,K.W.2.A,"With assistance, draw/write opinion texts that:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.1.1.1,K.W.2.A.a,use a combination of drawing and/or writing to tell an opinion about a topic or text  being studied,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.1.1.2,K.W.2.A.b,give logical reasons for suggesting that others follow a particular course of action or line of thinking,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.1.1.3,K.W.2.A.c,use words that are related to the topic,KG,2023-11-19T00:00:00+00:00
Concept,1.3.2.2,W.2.B,Informative/Explanatory,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.2.1,K.W.2.B,"With assistance, draw or write informative/ explanatory texts that:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.2.1.1,K.W.2.B.a,use a combination of drawing and/or writing to name and inform about a topic or a text being studied,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.2.1.2,K.W.2.B.b,use words that are related to the topic,KG,2023-11-19T00:00:00+00:00
Concept,1.3.2.3,W.2.C,Narrative/Literary,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.3.1,K.W.2.C,"With assistance, draw and/or write fiction or non-fiction narratives and poems that:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.3.1.1,K.W.2.C.a,use a combination of drawing and/or writing to narrate a story or experience the student has had or has imagined,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.3.1.2,K.W.2.C.b,tell the reader about a character or personal event,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.3.1.3,K.W.2.C.c,place events in the order they occurred,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.3.1.4,K.W.2.C.d,use words that are related to the topic,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.2.3.1.5,K.W.2.C.e,provide a reaction to what happened in the events,KG,2023-11-19T00:00:00+00:00
Big Idea,1.3.3,,"Gather, analyze, evaluate, and use information from a variety of sources.",KG,2023-11-19T00:00:00+00:00
,1.3.3.1,W.3.A,Research Process,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.3.1.1,K.W.3.A,"With assistance, apply research process to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.3.1.1.1,K.W.3.A.a,generate a list of open-ended questions about topics of class interest,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.3.1.1.2,K.W.3.A.b,"decide what sources or people in the classroom, school, library, or home can answer their questions",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.3.1.1.3,K.W.3.A.c,gather evidence from sources,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.3.3.1.1.4,K.W.3.A.d,use pictures in conjunction with writing when documenting research,KG,2023-11-19T00:00:00+00:00
Strand,1.4,,Language,KG,2023-11-19T00:00:00+00:00
Big Idea,1.4.1,,Communicate using conventions of English language.,KG,2023-11-19T00:00:00+00:00
Concept,1.4.1.1,L.1.A,Grammar,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.1.1,K.L.1.A,"In speech and written form, apply standard English grammar to:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.1.1.1,K.L.1.A.a,identify naming words (nouns) and action words (verbs),KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.1.1.2,K.L.1.A.b,use plural words  when speaking,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.1.1.3,K.L.1.A.c,express time and space,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.1.1.4,K.L.1.A.d,demonstrate the use of complete sentences in shared language activities,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.1.1.5,K.L.1.A.e,use question words in sentences,KG,2023-11-19T00:00:00+00:00
Concept,1.4.1.2,L.1.B,"Punctuation, Capitalization, Spelling",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1,K.L.1.B,In written text:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.1,K.L.1.B.a,print in upper- and lowercase letters,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.2,K.L.1.B.b,recognize that a sentence ends with punctuation marks,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.3,K.L.1.B.c,capitalize own first and last name,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.4,K.L.1.B.d,capitalize first word in a sentence,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.5,K.L.1.B.e,capitalize the pronoun *I*,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.6,K.L.1.B.f,write and name the printed letters that match the sound,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.7,K.L.1.B.g,"use inventive spelling with beginning, final, and medial sounds",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.8,K.L.1.B.h,write and name letters for consonant and vowel sounds,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.4.1.2.1.9,K.L.1.B.i,use correct spelling of own first and last names,KG,2023-11-19T00:00:00+00:00
Strand,1.5,,Speaking/Listening,KG,2023-11-19T00:00:00+00:00
Big Idea,1.5.1,,Listen for a purpose.,KG,2023-11-19T00:00:00+00:00
Concept,1.5.1.1,SL.1.A,Purpose,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.1.1.1,K.SL.1.A,Develop and apply effective listening skills and strategies in formal and informal settings by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.1.1.1.1,K.SL.1.A.a,following classroom listening rules,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.1.1.1.2,K.SL.1.A.b,continuing a conversation through multiple exchanges,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.1.1.1.3,K.SL.1.A.c,"following one-step instructions, according to classroom expectations",KG,2023-11-19T00:00:00+00:00
Big Idea,1.5.2,,Listen for entertainment.,KG,2023-11-19T00:00:00+00:00
Concept,1.5.2.1,SL.2.A,Entertainment,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.2.1.1,K.SL.2.A,Develop and apply effective listening skills and strategies in formal and informal settings by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.2.1.1.1,K.SL.2.A.a,"demonstrating active listening, according to classroom expectations",KG,2023-11-19T00:00:00+00:00
Big Idea,1.5.3,,Speak effectively in collaborative discussions.,KG,2023-11-19T00:00:00+00:00
Concept,1.5.3.1,SL.3.A,Collaborative Discussions,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.3.1.1,K.SL.3.A,Speak clearly using conventions of language when presenting individually or with a group by:,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.3.1.1.1,K.SL.3.A.a,"taking turns speaking, according to classroom expectations",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.3.1.1.2,K.SL.3.A.b,continuing a conversation through multiple exchanges,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.3.1.1.3,K.SL.3.A.c,confirming comprehension by retelling information and asking appropriate questions based on read-alouds or other media,KG,2023-11-19T00:00:00+00:00
Big Idea,1.5.4,,Speak effectively when presenting.,KG,2023-11-19T00:00:00+00:00
Concept,1.5.4.1,SL.4.A,Presenting,KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.4.1.1,K.SL.4.A,"Speak clearly and audibly, using conventions of language when presenting individually or with a group by:",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.4.1.1.1,K.SL.4.A.a,"describing personal experiences using a prop, picture, or other visual aid",KG,2023-11-19T00:00:00+00:00
Grade-Level Expectation,1.5.4.1.1.2,K.SL.4.A.b,speaking in complete sentences,KG,2023-11-19T00:00:00+00:00
Grade Level,2,,Grade 1,01,2023-11-19T00:00:00+00:00
Strand,2.1,,Reading,01,2023-11-19T00:00:00+00:00
Big Idea,2.1.1,,Develop and apply skills to the reading process.,01,2023-11-19T00:00:00+00:00
Concept,2.1.1.1,R.1.A,Comprehension,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1,1.R.1.A,Develop and demonstrate reading skills in response to reading text and read-alouds by:,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1.1,1.R.1.A.a,predicting what will happen next using prior knowledge,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1.2,1.R.1.A.b,asking  and responding to relevant questions,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1.3,1.R.1.A.c,seeking clarification and locating facts and details about stories and other texts,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1.4,1.R.1.A.d,retelling main ideas in sequence including key details,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1.5,1.R.1.A.e,"recognizing beginning, middle, and end",01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.1.1.6,1.R.1.A.f,monitoring comprehension and making corrections and adjustments when that understanding breaks down,01,2023-11-19T00:00:00+00:00
Concept,2.1.1.2,R.1.B,Vocabulary,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1,1.R.1.B,Develop an understanding of vocabulary by:,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.1,1.R.1.B.a,using common affixes to figure out the meaning of a word,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.2,1.R.1.B.b,identifying common root words and their inflectional endings,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.3,1.R.1.B.c,"identifying words that name actions and words that name persons, places, or things",01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.4,1.R.1.B.d,recognizing that compound words are made up of shorter words,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.5,1.R.1.B.e,determining what words mean from how they are used in context of a sentence either heard or read,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.6,1.R.1.B.f,sorting words into conceptual categories,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.7,1.R.1.B.g,distinguishing shades of meaning among verbs and adjectives,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.8,1.R.1.B.h,locating words in a dictionary,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.2.1.9,1.R.1.B.i,"using words and phrases acquired through conversations, reading and being read to, and responding to texts",01,2023-11-19T00:00:00+00:00
Concept,2.1.1.3,R.1.C,Making Connections,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.3.1,1.R.1.C,Determine the connection between:,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.3.1.1,1.R.1.C.a,"text to text (text ideas, including similarities and differences in fiction and nonfiction)",01,2023-11-19T00:00:00+00:00
Concept,2.1.1.4,R.1.D,Independent Text,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.4.1,1.R.1.D,Read independently for multiple purposes over sustained periods of time by:,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.4.1.1,1.R.1.D.a,engaging with and reading  text that is developmentally appropriate,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.1.4.1.2,1.R.1.D.b,producing evidence of reading,01,2023-11-19T00:00:00+00:00
Big Idea,2.1.2,,"Develop and apply skills and strategies to comprehend, analyze, and evaluate fiction, poetry, and drama from a variety of cultures and times.",01,2023-11-19T00:00:00+00:00
Concept,2.1.2.1,R.2.A,Fiction,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1,1.R.2.A,"Read, infer, analyze, and draw conclusions to:",01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.1,1.R.2.A.a,"describe characters, setting, problem, solution, and events in logical sequences",01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.2,1.R.2.A.b,describe the main idea of a story,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.3,1.R.2.A.c,describe sensory details,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.4,1.R.2.A.d,explain recurring phrases and  why they are used,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.5,1.R.2.A.e,explain the actions of the main character and the reasons for those actions,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.6,1.R.2.A.f,identify who is telling the story,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.1.1.7,1.R.2.A.g,compare and contrast adventures and experiences of characters in stories,01,2023-11-19T00:00:00+00:00
Concept,2.1.2.2,R.2.B,Poetry,01,2023-11-19T00:00:00+00:00
Grade-Level Expectation,2.1.2.2.1,1.R.2.B,"Read, infer, and draw conclusions to:",01,2023-11-19T00:00:00+00:00
